"Dostoevsky_BednieLyudi" "Dostoevsky_Besy" "Dostoevsky_PrestuplenieINakazanie" "Dostoevsky_UnijennieIOskorblennie" "Goncharov_Oblomov" "Goncharov_Obryv" "Goncharov_ObyknovennayaIstoriya" "Tolstoy_AnnaKarenina" "Tolstoy_SemeynoeShastye" "Tolstoy_VoinaIMir" "Tolstoy_Voskresenie" "Turgenev_DvoryanskoeGnezdo" "Turgenev_Dym" "Turgenev_OtsyIDeti"
"bete" 0 0 0 0 0 0.0654450261780105 0.408163265306122 0 0 0 0 0 0.123152709359606 0
"bezwang" 0 0 0 0 0 0 0 0.0995024875621891 0 0 0 0 0 0
"bianca" 0 0 0 0 0 0 0 0 0 0 0 0.709219858156028 0 0
"bleu" 0 0 0 0 0 0 0 0 0 0.0118324524729826 0 0 0 0
"bonhomie" 0 0 0 1.6 0 0 0 0.033167495854063 0 0 0 0 0 0
"bonhomme" 0 0 0 0 0 0 0 0 0 0.00788830164865504 0 0.236406619385343 0 0
"bosse" 0 0 0 0 0 0 0 0 0 0.0118324524729826 0 0 0 0
"bouche" 0 0 0 0 0 0.0654450261780105 0 0 0 0.00788830164865504 0 0 0 0
"bourbons" 0 0 0 0 0 0 0 0 0 0.0118324524729826 0 0 0 0
"braves" 0 0 0 0 0 0 0 0 0 0.0118324524729826 0 0 0 0
"bref" 0 0 0 0 0 0 0 0 0 0.0118324524729826 0 0 0 0
"brin" 0 0 0 0 0 0 0 0.066334991708126 0 0.00394415082432752 0 0 0 0
"camps" 0 0 0 0 0 0 0 0 0 0.0118324524729826 0 0 0 0
"caporal" 0 0 0 0 0 0 0 0 0 0.0118324524729826 0 0 0 0
"carte" 0 0 0 0 0 0 0 0.0995024875621891 0 0 0 0 0 0
"catiche" 0 0 0 0 0 0 0 0 0 0.0118324524729826 0 0 0 0
"celle" 0 0 0 0 0 0 0 0.033167495854063 0 0.00788830164865504 0 0 0 0
"celles" 0 0 0 0 0 0 0 0 0 0.0118324524729826 0 0 0 0
"celui-la" 0 0 0 0 0 0 0 0 0 0.0118324524729826 0 0 0 0
"centre" 0 0 0 0 0 0 0 0 0 0.00788830164865504 0 0 0.123152709359606 0
"chale" 0 0 0 0 0 0 0 0 0 0.0118324524729826 0 0 0 0
"chaud" 0 0 0 0 0 0.0654450261780105 0.408163265306122 0 0 0.00394415082432752 0 0 0 0
"clair" 0 0 0 0 0 0 0 0 0 0.00788830164865504 0 0 0.123152709359606 0
"comprendrez" 0 0.0818665575112567 0 0 0 0 0 0 0 0.00394415082432752 0 0 0 0
"content" 0 0.0818665575112567 0 0 0 0 0 0 0 0.00394415082432752 0 0 0 0
"continue" 0 0 0 0 0 0 0 0 0 0.0118324524729826 0 0 0 0
"cosaques" 0 0 0 0 0 0 0 0 0 0.0118324524729826 0 0 0 0
"cote" 0 0 0 0 0 0.0654450261780105 0 0 0 0.00788830164865504 0 0 0 0
"courtisan" 0 0 0 0 0 0 0 0 0 0.0118324524729826 0 0 0 0
"courtisee" 0 0 0 0 0 0 0 0 0 0.0118324524729826 0 0 0 0
"cousinage" 0 0 0 0 0 0 0 0 0 0.0118324524729826 0 0 0 0
"curieux" 0 0.0409332787556283 0 0 0 0 0 0.033167495854063 0 0.00394415082432752 0 0 0 0
"cygne" 0 0 0 0 0 0 0 0 0 0.0118324524729826 0 0 0 0
"dahin" 0 0 0 0 0 0.196335078534031 0 0 0 0 0 0 0 0
"daudet" 0 0 0 0 0 0 0 0.0995024875621891 0 0 0 0 0 0
"decide" 0 0 0 0 0 0 0 0 0 0.0118324524729826 0 0 0 0
"decidement" 0 0 0 0 0 0 0 0 0 0.00788830164865504 0 0 0.123152709359606 0
"demandait" 0 0 0 0 0 0 0 0 0 0.0118324524729826 0 0 0 0
"demander" 0 0 0 0 0 0 0 0 0 0.0118324524729826 0 0 0 0
"dementat" 0 0 0 0 0 0 0 0.033167495854063 0 0.00788830164865504 0 0 0 0
"demoiselle" 0 0 0 0 0 0 0 0 0 0.00788830164865504 0 0 0.123152709359606 0
"depart" 0 0 0 0 0 0 0 0 0 0.0118324524729826 0 0 0 0
"derniers" 0 0 0 0 0 0 0 0 0 0.0118324524729826 0 0 0 0
"desir" 0 0 0 0 0 0 0 0 0 0.0118324524729826 0 0 0 0
"devorante" 0 0.122799836266885 0 0 0 0 0 0 0 0 0 0 0 0
"diese" 0 0 0 0 0 0 0 0 0 0.00788830164865504 0 0 0.123152709359606 0
"differents" 0 0 0 0 0 0 0 0 0 0.0118324524729826 0 0 0 0
"disais" 0 0 0 0 0 0 0 0 0 0.0118324524729826 0 0 0 0
"disent" 0 0 0 0 0 0 0 0.033167495854063 0 0.00788830164865504 0 0 0 0
"distinguee" 0 0 0 0 0 0 0 0 0 0.00788830164865504 0 0.236406619385343 0 0
"donau" 0 0 0 0 0 0 0 0 0 0.0118324524729826 0 0 0 0
"donnez" 0 0 0 0 0 0 0 0.033167495854063 0 0.00788830164865504 0 0 0 0
"doux" 0 0 0 0 0 0 0 0 0 0.0118324524729826 0 0 0 0
"effet" 0 0 0 0 0 0 0 0 0 0.00788830164865504 0 0 0 0.398406374501992
"egard" 0 0 0 0 0 0.0654450261780105 0 0 0 0.00788830164865504 0 0 0 0
"eine" 0 0 0 0 0 0 0 0 0 0 0 0.236406619385343 0.246305418719212 0
"eleve" 0 0 0 0 0 0 0 0 0 0.0118324524729826 0 0 0 0
"enfers" 0 0 0 0 0 0 0 0.066334991708126 0 0 0 0 0.123152709359606 0
"enlevez-moi" 0 0 0 0 0 0 0 0 0 0.0118324524729826 0 0 0 0
"entendons" 0 0 0 0 0 0.0654450261780105 0 0.033167495854063 0 0.00394415082432752 0 0 0 0
"envers" 0 0 0 0 0 0 0 0 0 0.0118324524729826 0 0 0 0
"envoie" 0 0 0 0 0 0 0 0 0 0.0118324524729826 0 0 0 0
"epousez" 0 0 0 0 0 0 0 0 0 0.0118324524729826 0 0 0 0
"eprouver" 0 0 0 0 0 0 0 0 0 0.0118324524729826 0 0 0 0
"er" 0 0 0 0 0 0 0 0 0 0.0118324524729826 0 0 0 0
"espagne" 0 0 0 0 0 0 0 0 0 0.0118324524729826 0 0 0 0
"essence" 0 0.0409332787556283 0 0 0 0 0 0 0 0.00394415082432752 0 0.236406619385343 0 0
"eudoxie" 0 0 0 0 0 0.0654450261780105 0 0 0 0 0 0 0 0.796812749003984
"eviter" 0 0 0 0 0 0 0 0 0 0.0118324524729826 0 0 0 0
"excusez" 0 0 0 0 0 0.130890052356021 0 0 0 0.00394415082432752 0 0 0 0
"exige" 0 0 0 0 0 0 0 0 0 0.0118324524729826 0 0 0 0
"existe" 0 0.0818665575112567 0 0 0 0 0 0.033167495854063 0 0 0 0 0 0
"exprimer" 0 0 0 0 0 0 0 0 0 0.0118324524729826 0 0 0 0
"extreme" 0 0 0 0 0 0 0 0 0 0.0118324524729826 0 0 0 0
"faible" 0 0 0 0 0 0 0 0 0 0.0118324524729826 0 0 0 0
"faisait" 0 0 0 0 0 0 0 0 0 0.0118324524729826 0 0 0 0
"fallait" 0 0 0 0 0 0 0 0 0 0.0118324524729826 0 0 0 0
"fameux" 0 0 0 0 0 0 0 0.033167495854063 0 0.00788830164865504 0 0 0 0
"faudra" 0 0 0 0 0 0 0 0 0 0.0118324524729826 0 0 0 0
"feroce" 0 0 0 0 0 0 0 0 0 0.0118324524729826 0 0 0 0
"fil" 0 0 0 0 0 0 0 0 0 0.0118324524729826 0 0 0 0
"fledermaus" 0 0 0 0 0 0 0 0.0995024875621891 0 0 0 0 0 0
"fleur" 0 0 0 0 0 0 0 0 0 0.00788830164865504 0 0.236406619385343 0 0
"fleurs" 0 0 0 0 0 0 0 0.0995024875621891 0 0 0 0 0 0
"fois-ci" 0 0 0 0 0 0 0 0 0 0.00788830164865504 0 0 0.123152709359606 0
"folle" 0 0 0 0 0 0.0654450261780105 0 0.033167495854063 0 0.00394415082432752 0 0 0 0
"for" 0 0 0 0 0 0 0 0 0 0 0.151285930408472 0 0.246305418719212 0
"forces" 0 0 0 0 0 0 0 0 0 0.0118324524729826 0 0 0 0
"forte" 0 0 0 0 0 0 0 0 0 0.0118324524729826 0 0 0 0
"froid" 0 0.0409332787556283 0 0 0 0 0.408163265306122 0 0 0.00394415082432752 0 0 0 0
"fusiller" 0 0 0 0 0 0 0 0 0 0.0118324524729826 0 0 0 0
"g" 0 0 0 0 0 0.0654450261780105 0 0 0 0.00394415082432752 0 0 0.123152709359606 0
"gauche" 0 0 0 0 0 0.130890052356021 0 0 0 0.00394415082432752 0 0 0 0
"genie" 0 0 0 0 0 0 0 0 0 0.0118324524729826 0 0 0 0
"gentilhomme" 0 0.0409332787556283 0 0 0 0.0654450261780105 0 0 0 0.00394415082432752 0 0 0 0
"gentille" 0 0 0 0 0 0 0 0.033167495854063 0 0.00394415082432752 0.151285930408472 0 0 0
"gerard" 0 0 0 0 0 0 0 0 0 0.0118324524729826 0 0 0 0
"gomme" 0 0 0 0 0 0 0 0 0 0.0118324524729826 0 0 0 0
"gott" 0 0 0 0 0 0.0654450261780105 0 0 0 0.00788830164865504 0 0 0 0
"grandeur" 0 0 0 0 0 0 0 0 0 0.0118324524729826 0 0 0 0
"grimaces" 0 0 0 0 0 0.196335078534031 0 0 0 0 0 0 0 0
"gueules" 0 0 0 0 0 0 0 0 0 0.0118324524729826 0 0 0 0
"habituelle" 0 0 0 0 0 0 0 0 0 0.0118324524729826 0 0 0 0
"hand" 0 0 0 0 0 0 0 0.033167495854063 0 0.00788830164865504 0 0 0 0
"hast" 0 0 1.16279069767442 0 0 0 0 0.033167495854063 0 0 0 0 0 0
"herrn" 0 0 0 0 0 0 0 0 0 0.0118324524729826 0 0 0 0
"honte" 0 0.0409332787556283 0 0 0 0 0 0 0 0.00788830164865504 0 0 0 0
"humanum" 0 0 0.581395348837209 0 0 0.0654450261780105 0 0 0 0.00394415082432752 0 0 0 0
"intime" 0 0 0 0 0 0 0 0 0 0.0118324524729826 0 0 0 0
"irascible" 0 0.122799836266885 0 0 0 0 0 0 0 0 0 0 0 0
"jacta" 0 0.122799836266885 0 0 0 0 0 0 0 0 0 0 0 0
"jeu" 0 0 0 0 0 0 0 0 0 0.0118324524729826 0 0 0 0
"jeunesse" 0 0 0 0 0 0 0 0 0 0.0118324524729826 0 0 0 0
"jobert" 0 0 0 0 0 0 0 0 0 0.0118324524729826 0 0 0 0
"jolies" 0 0 0 0 0 0 0 0 0 0.00788830164865504 0.151285930408472 0 0 0
"jouer" 0 0 0 0 0 0 0 0.033167495854063 0 0.00788830164865504 0 0 0 0
"karmazinoff" 0 0.122799836266885 0 0 0 0 0 0 0 0 0 0 0 0
"karr" 0 0 0 0 0 0 0 0.0995024875621891 0 0 0 0 0 0
"kolonne" 0 0 0 0 0 0 0 0 0 0.0118324524729826 0 0 0 0
"kraft" 0 0 0 0 0 0 0 0 0 0 0 0 0 1.19521912350598
"lawn" 0 0 0 0 0 0 0 0.066334991708126 0 0 0.151285930408472 0 0 0
"libre" 0 0 0 0 0 0 0 0.066334991708126 0 0 0 0 0 0.398406374501992
"ligne" 0 0 0 0 0 0 0 0 0 0.0118324524729826 0 0 0 0
"lille" 0 0 0 0 0 0 0 0.066334991708126 0 0 0 0.236406619385343 0 0
"longtemps" 0 0 0 0 0 0 0 0 0 0.0118324524729826 0 0 0 0
"lx" 0 0 0 0 0 0 0 0 0 0.0118324524729826 0 0 0 0
"lxi" 0 0 0 0 0 0 0 0 0 0.0118324524729826 0 0 0 0
"lxii" 0 0 0 0 0 0 0 0 0 0.0118324524729826 0 0 0 0
"lxiv" 0 0 0 0 0 0 0 0 0 0.0118324524729826 0 0 0 0
"lxv" 0 0 0 0 0 0 0 0 0 0.0118324524729826 0 0 0 0
"mack" 0 0 0 0 0 0 0 0 0 0.0118324524729826 0 0 0 0
"man" 0 0 0 0 0 0 0 0.066334991708126 0 0.00394415082432752 0 0 0 0
"manger" 0 0 0 0 0 0 0 0 0 0.0118324524729826 0 0 0 0
"maraude" 0 0 0 0 0 0 0 0 0 0.0118324524729826 0 0 0 0
"marchez" 0 0 0 0 0 0 0 0 0 0.0118324524729826 0 0 0 0
"mariages" 0 0 0 0 0 0 0 0 0 0.0118324524729826 0 0 0 0
"matin" 0 0 0 0 0 0 0 0.033167495854063 0 0.00788830164865504 0 0 0 0
"maurice" 0 0.122799836266885 0 0 0 0 0 0 0 0 0 0 0 0
"maximum" 0 0.122799836266885 0 0 0 0 0 0 0 0 0 0 0 0
"melancolie" 0 0 0 0 0 0 0 0 0 0.0118324524729826 0 0 0 0
"melancolique" 0 0 0 0 0 0 0 0 0 0.0118324524729826 0 0 0 0
"mele" 0 0 0 0 0 0 0 0 0 0.0118324524729826 0 0 0 0
"mene" 0 0 0 0 0 0 0 0 0 0.0118324524729826 0 0 0 0
"mettre" 0 0 0 0 0 0 0 0.033167495854063 0 0.00394415082432752 0 0 0.123152709359606 0
"mich" 0 0 0 0 0 0.196335078534031 0 0 0 0 0 0 0 0
"militaire" 0 0 0 0 0 0 0 0 0 0.0118324524729826 0 0 0 0
"minimum" 0 0.0818665575112567 0.581395348837209 0 0 0 0 0 0 0 0 0 0 0
"mira" 0 0 0 0 0 0 0 0 0 0 0 0.709219858156028 0 0
"miserables" 0 0 0 0 0 0 0 0 0 0.0118324524729826 0 0 0 0
"misericorde" 0 0 0 0 0 0 0 0 0 0.0118324524729826 0 0 0 0
"monstre" 0 0.0409332787556283 0 0 0 0.0654450261780105 0 0 0 0.00394415082432752 0 0 0 0
"montmorency" 0 0 0 0 0 0 0 0 0 0.0118324524729826 0 0 0 0
"montre" 0 0 0 0 0 0 0 0 0 0.0118324524729826 0 0 0 0
"moskowa" 0 0 0 0 0 0 0 0 0 0.0118324524729826 0 0 0 0
"murat" 0 0 0 0 0 0 0 0 0 0.0118324524729826 0 0 0 0
"musique" 0 0 0 0 0 0 0 0 0 0.00394415082432752 0 0.472813238770686 0 0
"muss" 0 0 0 0 0 0 0 0.033167495854063 0 0.00788830164865504 0 0 0 0
"my" 0 0 0 0 0 0 0 0.0995024875621891 0 0 0 0 0 0
"nein" 0 0 0 0 0 0 1.22448979591837 0 0 0 0 0 0 0
"noblesse" 0 0 0 0 0 0 0 0 0 0.0118324524729826 0 0 0 0
"nun" 0 0 0 0 0 0.130890052356021 0 0 0 0.00394415082432752 0 0 0 0
"oblige" 0 0 0 0 0 0 0 0 0 0.0118324524729826 0 0 0 0
"offre" 0 0 0 0 0 0 0 0 0 0.0118324524729826 0 0 0 0
"ouvrir" 0 0 0 0 0 0 0 0 0 0.0118324524729826 0 0 0 0
"papa" 0 0 0 0 0 0 0 0 0 0.00788830164865504 0 0.236406619385343 0 0
"parce" 0 0.0818665575112567 0 0 0 0 0 0 0 0.00394415082432752 0 0 0 0
"parti" 0 0 0 0 0 0.0654450261780105 0 0 0 0.00394415082432752 0.151285930408472 0 0 0
"passion" 0 0 0 0 0 0.0654450261780105 0 0 0 0.00788830164865504 0 0 0 0
"passions" 0 0 0 0 0 0 0 0.066334991708126 0 0 0 0 0.123152709359606 0
"patriotisme" 0 0 0 0 0 0 0 0 0 0.0118324524729826 0 0 0 0
"paul" 0 0 0 0 0 0.196335078534031 0 0 0 0 0 0 0 0
"pensez" 0 0 0 0 0 0 0 0 0 0.0118324524729826 0 0 0 0
"perdere" 0 0 0 0 0 0 0 0.033167495854063 0 0.00788830164865504 0 0 0 0
"perte" 0 0 0 0 0 0 0 0 0 0.0118324524729826 0 0 0 0
"petits" 0 0.0818665575112567 0 0 0 0.0654450261780105 0 0 0 0 0 0 0 0
"peuvent" 0 0 0 0 0 0 0 0 0 0.0118324524729826 0 0 0 0
"pillage" 0 0 0 0 0 0 0 0 0 0.0118324524729826 0 0 0 0
"piller" 0 0 0 0 0 0 0 0 0 0.0118324524729826 0 0 0 0
"pis" 0 0 0 0 0 0 0 0.066334991708126 0 0.00394415082432752 0 0 0 0
"plains" 0 0 0 0 0 0 0 0 0 0.0118324524729826 0 0 0 0
"platoche" 0 0 0 0 0 0 0 0 0 0.0118324524729826 0 0 0 0
"pluck" 0 0 0 0 0 0 0 0.0995024875621891 0 0 0 0 0 0
"plusieurs" 0 0 0 0 0 0 0 0 0 0.0118324524729826 0 0 0 0
"portes" 0 0 0 0 0 0 0.408163265306122 0 0 0.00788830164865504 0 0 0 0
"poultousk" 0 0 0 0 0 0 0 0 0 0.0118324524729826 0 0 0 0
"pourra" 0 0 0 0 0 0 0 0 0 0.0118324524729826 0 0 0 0
"pret" 0 0 0 0 0 0 0 0 0 0.0118324524729826 0 0 0 0
"projet" 0 0 0 0 0 0.0654450261780105 0 0 0 0.00788830164865504 0 0 0 0
"propriete" 0 0 0 0 0 0.0654450261780105 0 0 0 0 0 0 0.246305418719212 0
"protege" 0 0 0 0 0 0 0.408163265306122 0 0 0.00788830164865504 0 0 0 0
"providence" 0 0 0 0 0 0 0 0 0 0.0118324524729826 0 0 0 0
"pure" 0 0.0409332787556283 0 0 0 0 0 0 0 0.00788830164865504 0 0 0 0
"quasi" 0 0 0 0 0 0 0 0.033167495854063 5.55555555555556 0 0 0 0 0
"quatre" 0 0 0 0 0 0 0 0 0 0.0118324524729826 0 0 0 0
"quoique" 0 0 0 0 0 0 0 0 0 0.0118324524729826 0 0 0 0
"ramball" 0 0 0 0 0 0 0 0 0 0.0118324524729826 0 0 0 0
"rapp" 0 0 0 0 0 0 0 0 0 0.0118324524729826 0 0 0 0
"rassurant" 0 0.122799836266885 0 0 0 0 0 0 0 0 0 0 0 0
"recompense" 0 0 0 0 0 0 0 0 0 0.0118324524729826 0 0 0 0
"regarde" 0 0 0 0 0 0 0 0 0 0.0118324524729826 0 0 0 0
"regiments" 0 0 0 0 0 0 0 0 0 0.0118324524729826 0 0 0 0
"regner" 0 0 0 0 0 0 0 0 0 0.0118324524729826 0 0 0 0
"reserve" 0 0 0 0 0 0 0 0 0 0.0118324524729826 0 0 0 0
"retiens" 0 0 0 0 0 0 0 0 0 0.0118324524729826 0 0 0 0
"ris" 0 0 0 0 0 0 0 0 0 0 0 0 0.369458128078818 0
"rohans" 0 0 0 0 0 0 0 0 0 0.0118324524729826 0 0 0 0
"role" 0 0 0 0 0 0 0 0 0 0.0118324524729826 0 0 0 0
"rue" 0 0 0 0 0 0 0 0 0 0.00394415082432752 0 0.472813238770686 0 0
"russen" 0 0 0 0 0 0 0 0 0 0.00788830164865504 0 0 0.123152709359606 0
"salons" 0 0 0 0 0 0 0 0 0 0.0118324524729826 0 0 0 0
"sante" 0 0 0 0 0 0.0654450261780105 0 0 0 0.00394415082432752 0 0 0.123152709359606 0
"second" 0 0 0 0 0 0 0 0 0 0.0118324524729826 0 0 0 0
"sehr" 0 0 0 0 0 0 0.408163265306122 0 0 0.00788830164865504 0 0 0 0
"serais" 0 0 0 0 0 0 0 0 0 0.0118324524729826 0 0 0 0
"serieux" 0 0 0 0 0 0.0654450261780105 0 0 0 0.00394415082432752 0 0 0.123152709359606 0
"service" 0 0 0 0 0 0 0 0 0 0.0118324524729826 0 0 0 0
"skeletons" 0 0 0 0 0 0 0 0.0995024875621891 0 0 0 0 0 0
"soiree" 0 0 0 0 0 0 0 0 0 0.0118324524729826 0 0 0 0
"somme" 0 0 0 0.8 0 0 0 0 0 0.00394415082432752 0 0.236406619385343 0 0
"sort" 0 0 0 0 0 0 0 0 0 0.0118324524729826 0 0 0 0
"souffert" 0 0 0 0 0 0 0 0 0 0.0118324524729826 0 0 0 0
"st" 0 0 0 0 0 0 0 0.066334991708126 0 0.00394415082432752 0 0 0 0
"stoff" 0 0 0 0 0 0 0 0 0 0 0 0 0 1.19521912350598
"style" 0 0 0 0 0 0 0 0 0 0.00788830164865504 0 0.236406619385343 0 0
"superbe" 0 0 0 0.8 0 0 0 0 0 0.00788830164865504 0 0 0 0
"suza" 0 0 0 0 0 0 0 0 0 0.0118324524729826 0 0 0 0
"tennis" 0 0 0 0 0 0 0 0.066334991708126 0 0 0.151285930408472 0 0 0
"tiens" 0 0.0409332787556283 0 0 0 0 0 0 0 0.00788830164865504 0 0 0 0
"tiers" 0 0 0 1.6 0 0 0 0 0 0.00394415082432752 0 0 0 0
"tire" 0 0 0 0 0 0 0 0.033167495854063 0 0.00788830164865504 0 0 0 0
"toilette" 0 0 0 0 0 0.0654450261780105 0 0.033167495854063 0 0.00394415082432752 0 0 0 0
"ton" 0 0 0 0 0 0 0 0 0 0.00394415082432752 0 0.472813238770686 0 0
"trahison" 0 0 0 0 0 0 0 0 0 0.0118324524729826 0 0 0 0
"trente" 0 0.0409332787556283 0 0 0 0 0 0 0 0.00788830164865504 0 0 0 0
"tresor" 0 0 0 0 0 0 0 0 0 0.0118324524729826 0 0 0 0
"tristes" 0 0 0 0 0 0 0 0 0 0.0118324524729826 0 0 0 0
"trone" 0 0 0 0 0 0 0 0 0 0.0118324524729826 0 0 0 0
"trouver" 0 0 0 0 0 0 0 0 0 0.0118324524729826 0 0 0 0
"turenne" 0 0 0 0 0 0 0 0 0 0.0118324524729826 0 0 0 0
"ulm" 0 0 0 0 0 0 0 0 0 0.0118324524729826 0 0 0 0
"uns" 0 0 0 0 0 0 0 0 0 0.0118324524729826 0 0 0 0
"va-t-en" 0 0 1.16279069767442 0 0 0 0 0 0 0.00394415082432752 0 0 0 0
"vaut" 0 0 0 0 0 0 0 0 0 0.0118324524729826 0 0 0 0
"vers" 0 0 0 0 0 0 0 0.066334991708126 0 0.00394415082432752 0 0 0 0
"verser" 0 0 0 0 0 0 0 0 0 0.0118324524729826 0 0 0 0
"vilain" 0 0 0 0 0 0 0 0 0 0.0118324524729826 0 0 0 0
"vilaine" 0 0 0 0 0 0 0 0 0 0.0118324524729826 0 0 0 0
"vincent" 0 0 0 0 0 0 0 0 0 0.0118324524729826 0 0 0 0
"voisinage" 0 0 0 0 0 0 0 0 0 0.0118324524729826 0 0 0 0
"voudrais" 0 0 0 0 0 0 0 0 0 0.0118324524729826 0 0 0 0
"voulais" 0 0.0409332787556283 0 0 0 0 0 0 0 0.00788830164865504 0 0 0 0
"voulez" 0 0 0 0 0 0 0 0 0 0.0118324524729826 0 0 0 0
"vraie" 0 0 0 0 0 0 0 0 0 0.00394415082432752 0 0.236406619385343 0.123152709359606 0
"vrais" 0 0 0 0 0 0 0 0 0 0.00394415082432752 0 0 0.246305418719212 0
"vult" 0 0 0 0 0 0 0 0.033167495854063 0 0.00788830164865504 0 0 0 0
"war" 0 0 0 0 0 0 0 0.0995024875621891 0 0 0 0 0 0
"wird" 0 0 0 0 0 0 0 0 0 0.0118324524729826 0 0 0 0
"xa" 0 0 0 0 0 0 0 0 0 0.0118324524729826 0 0 0 0
"zola" 0 0 0 0 0 0 0 0.0995024875621891 0 0 0 0 0 0
"-petersbourg" 0 0 0 0 0 0 0 0.066334991708126 0 0 0 0 0 0
"a-" 0 0 0 0 0 0 0 0 0 0.00788830164865504 0 0 0 0
"ab" 0 0 0 0 0 0 0 0 0 0.00788830164865504 0 0 0 0
"abandon" 0 0 0 0 0 0.0654450261780105 0 0 0 0.00394415082432752 0 0 0 0
"abandonne" 0 0 0 0 0 0 0 0 0 0.00788830164865504 0 0 0 0
"abbe" 0 0 0 0 0 0 0 0 0 0.00788830164865504 0 0 0 0
"aber" 0 0 0 0.8 0 0 0 0.033167495854063 0 0 0 0 0 0
"accable" 0 0 0 0 0 0 0 0 0 0.00788830164865504 0 0 0 0
"accommodement" 0 0 0 0 0 0 0 0 0 0.00788830164865504 0 0 0 0
"ach" 0 0 0 0 0 0.0654450261780105 0 0 0 0.00394415082432752 0 0 0 0
"actuelle" 0 0 0 0 0 0 0 0 0 0.00788830164865504 0 0 0 0
"ada" 0 0 0 0 0 0 0 0 0 0 0 0.472813238770686 0 0
"affetto" 0 0 0 0 0 0 0 0 0 0.00788830164865504 0 0 0 0
"agir" 0 0 0 0 0 0 0 0 0 0.00788830164865504 0 0 0 0
"agonie" 0 0 0 0 0 0 0 0 0 0.00788830164865504 0 0 0 0
"agression" 0 0 0 0 0 0 0 0 0 0.00788830164865504 0 0 0 0
"albert" 0 0 0 1.6 0 0 0 0 0 0 0 0 0 0
"alea" 0 0.0818665575112567 0 0 0 0 0 0 0 0 0 0 0 0
"allait" 0 0 0 0 0 0 0 0 0 0.00788830164865504 0 0 0 0
"alliance" 0 0 0 0 0 0 0 0 0 0.00788830164865504 0 0 0 0
"allie" 0 0 0 0 0 0 0 0 0 0.00788830164865504 0 0 0 0
"allies" 0 0 0 0 0 0 0 0 0 0.00788830164865504 0 0 0 0
"alors" 0 0 0 0 0 0 0 0 0 0.00788830164865504 0 0 0 0
"alphonse" 0 0 0 0 0 0 0 0.066334991708126 0 0 0 0 0 0
"als" 0 0 0 0 0 0.130890052356021 0 0 0 0 0 0 0 0
"alten" 0 0 0 0 0 0 0 0 0 0.00788830164865504 0 0 0 0
"amoureux" 0 0 0 0 0 0 0 0 0 0.00788830164865504 0 0 0 0
"amuse" 0 0 0 0 0 0 0 0 0 0.00788830164865504 0 0 0 0
"anciennete" 0 0 0 0 0 0 0 0 0 0.00788830164865504 0 0 0 0
"and" 0 0 0 0 0 0 0 0.066334991708126 0 0 0 0 0 0
"angleterre" 0 0 0 0 0 0 0 0 0 0.00788830164865504 0 0 0 0
"annees" 0 0 0 0 0 0 0 0 0 0.00788830164865504 0 0 0 0
"annonce" 0 0 0 0 0 0 0 0 0 0.00788830164865504 0 0 0 0
"antichambre" 0 0.0409332787556283 0 0.8 0 0 0 0 0 0 0 0 0 0
"apaiser" 0 0 0 0 0 0 0 0 0 0.00788830164865504 0 0 0 0
"apprentissage" 0 0 0 0 0 0 0 0 0 0.00788830164865504 0 0 0 0
"appris" 0 0 0 0 0 0 0 0 0 0.00788830164865504 0 0 0 0
"are" 0 0 0 0 0 0 0 0 0 0 0.151285930408472 0 0.123152709359606 0
"armance" 0 0 0 0 0 0.130890052356021 0 0 0 0 0 0 0 0
"armistice" 0 0 0 0 0 0 0 0 0 0.00788830164865504 0 0 0 0
"arrete" 0 0 0 0 0 0 0 0 0 0.00788830164865504 0 0 0 0
"arreter" 0 0 0 0 0 0 0 0 0 0.00788830164865504 0 0 0 0
"article" 0 0 0 0 0 0 0 0 0 0.00788830164865504 0 0 0 0
"artillerie" 0 0 0 0 0 0 0 0 0 0.00788830164865504 0 0 0 0
"asiatique" 0 0 0 0 0 0 0 0 0 0.00788830164865504 0 0 0 0
"assidu" 0 0 0 0 0 0 0 0 0 0.00788830164865504 0 0 0 0
"atteindre" 0 0 0 0 0 0 0 0 0 0.00788830164865504 0 0 0 0
"atteinte" 0 0 0 0 0 0 0 0 0 0.00788830164865504 0 0 0 0
"auraient" 0 0 0 0 0 0 0 0 0 0.00788830164865504 0 0 0 0
"aurez" 0 0 0 0 0 0 0 0 0 0.00788830164865504 0 0 0 0
"aus" 0 0 0 0 0 0 0 0 0 0.00788830164865504 0 0 0 0
"aussitot" 0 0 0 0 0 0 0 0 0 0.00788830164865504 0 0 0 0
"austerlitz" 0 0 0 0 0 0 0 0 0 0.00788830164865504 0 0 0 0
"autant" 0 0 0 0 0 0 0 0 0 0.00788830164865504 0 0 0 0
"auxquelles" 0 0 0 0 0 0 0 0 0 0.00788830164865504 0 0 0 0
"avant-hier" 0 0 0 0 0 0 0 0 0 0.00788830164865504 0 0 0 0
"aveugle" 0 0.0409332787556283 0 0 0 0 0 0 0 0.00394415082432752 0 0 0 0
"avouez" 0 0 0 0 0 0 0 0 0 0.00788830164865504 0 0 0 0
"ayez" 0 0 0 0 0 0 0 0 0 0.00788830164865504 0 0 0 0
"bade" 0 0 0 0 0 0 0 0 2.77777777777778 0 0 0 0.123152709359606 0
"bapteme" 0 0 0 0 0 0 0 0 0 0.00788830164865504 0 0 0 0
